"Version","index","questions_original","question_original","questions","question","choices_original","(choice|CorrectChoice)_original","choices","choice","CorrectChoice"
"18","30","2","2","3","8","1","2","1","2",""
"18","31","2","2","3","8","1","4","1","","3"
"18","32","2","2","3","8","1","1","1","4",""
"18","33","2","20","3","9","1","2","1","1",""
"18","34","2","20","3","9","1","4","1","","2"
"18","35","2","20","3","9","1","3","1","3",""
"18","36","2","20","3","9","1","1","1","4",""
"18","37","1","1","4","10","1","1","1","1",""
"18","38","1","1","4","10","1","2","1","2",""
"18","39","1","1","4","10","1","3","1","3",""
"18","40","1","1","4","10","1","4","1","","4"
"18","41","1","8","4","11","1","3","1","1",""
"18","42","1","8","4","11","1","2","1","2",""
"18","43","1","8","4","11","1","1","1","3",""
"18","44","1","8","4","11","1","4","1","","4"
"18","45","1","5","4","12","1","4","1","","1"
"18","46","1","5","4","12","1","3","1","2",""
"18","47","1","5","4","12","1","2","1","3",""
"18","48","1","5","4","12","1","1","1","4",""
"18","49","4","7","5","13","1","4","1","","1"
"18","50","4","7","5","13","1","2","1","2",""
"18","51","4","7","5","13","1","1","1","3",""
"18","52","4","7","5","13","1","3","1","4",""
"18","53","4","6","5","14","1","4","1","","1"
"18","54","4","6","5","14","1","1","1","2",""
"18","55","4","6","5","14","1","3","1","3",""
"18","56","4","6","5","14","1","2","1","4",""
"18","57","4","1","5","15","1","2","1","1",""
"18","58","4","1","5","15","1","1","1","2",""
"18","59","4","1","5","15","1","3","1","3",""
"18","60","4","1","5","15","1","4","1","","4"
"19","1","3","4","1","1","1","3","1","1",""
"19","2","3","4","1","1","1","2","1","2",""
"19","3","3","4","1","1","1","4","1","","3"
"19","4","3","4","1","1","1","1","1","4",""
"19","5","3","2","1","2","1","2","1","1",""
"19","6","3","2","1","2","1","1","1","2",""
"19","7","3","2","1","2","1","4","1","","3"
"19","8","3","2","1","2","1","3","1","4",""
"19","9","3","3","1","3","1","2","1","1",""
"19","10","3","3","1","3","1","4","1","","2"
"19","11","3","3","1","3","1","1","1","3",""
"19","12","3","3","1","3","1","3","1","4",""
"19","13","4","1","2","4","1","1","1","1",""
"19","14","4","1","2","4","1","3","1","2",""
"19","15","4","1","2","4","1","2","1","3",""
"19","16","4","1","2","4","1","4","1","","4"
"19","17","4","3","2","5","1","1","1","1",""
"19","18","4","3","2","5","1","4","1","","2"
"19","19","4","3","2","5","1","3","1","3",""
"19","20","4","3","2","5","1","2","1","4",""
"19","21","4","5","2","6","1","4","1","","1"
"19","22","4","5","2","6","1","2","1","2",""
"19","23","4","5","2","6","1","1","1","3",""
"19","24","4","5","2","6","1","3","1","4",""
"19","25","5","1","3","7","1","3","1","1",""
"19","26","5","1","3","7","1","4","1","","2"
"19","27","5","1","3","7","1","1","1","3",""
"19","28","5","1","3","7","1","2","1","4",""
"19","29","2","12","4","8","1","3","1","1",""
"19","30","2","12","4","8","1","2","1","2",""
"19","31","2","12","4","8","1","1","1","3",""
"19","32","2","12","4","8","1","4","1","","4"
"19","33","2","2","4","9","1","3","1","1",""
"19","34","2","2","4","9","1","1","1","2",""
"19","35","2","2","4","9","1","4","1","","3"
"19","36","2","2","4","9","1","2","1","4",""
"19","37","2","20","4","10","1","3","1","1",""
"19","38","2","20","4","10","1","2","1","2",""
"19","39","2","20","4","10","1","1","1","3",""
"19","40","2","20","4","10","1","4","1","","4"
"19","41","2","7","4","11","1","3","1","1",""
"19","42","2","7","4","11","1","4","1","","2"
"19","43","2","7","4","11","1","2","1","3",""
"19","44","2","7","4","11","1","1","1","4",""
"19","45","2","10","4","12","1","4","1","","1"
"19","46","2","10","4","12","1","2","1","2",""
"19","47","2","10","4","12","1","3","1","3",""
"19","48","2","10","4","12","1","1","1","4",""
"19","49","1","7","5","13","1","1","1","1",""
"19","50","1","7","5","13","1","3","1","2",""
"19","51","1","7","5","13","1","4","1","","3"
"19","52","1","7","5","13","1","2","1","4",""
"19","53","1","8","5","14","1","1","1","1",""
"19","54","1","8","5","14","1","2","1","2",""
"19","55","1","8","5","14","1","4","1","","3"
"19","56","1","8","5","14","1","3","1","4",""
"19","57","1","1","5","15","1","4","1","","1"
"19","58","1","1","5","15","1","3","1","2",""
"19","59","1","1","5","15","1","2","1","3",""
"19","60","1","1","5","15","1","1","1","4",""
"20","1","5","1","1","1","1","3","1","1",""
"20","2","5","1","1","1","1","4","1","","2"
"20","3","5","1","1","1","1","1","1","3",""
"20","4","5","1","1","1","1","2","1","4",""
"20","5","2","17","2","2","1","3","1","1",""
"20","6","2","17","2","2","1","2","1","2",""
"20","7","2","17","2","2","1","4","1","","3"
"20","8","2","17","2","2","1","1","1","4",""
"20","9","2","12","2","3","1","2","1","1",""
"20","10","2","12","2","3","1","3","1","2",""
"20","11","2","12","2","3","1","4","1","","3"
"20","12","2","12","2","3","1","1","1","4",""
"20","13","2","19","2","4","1","1","1","1",""
"20","14","2","19","2","4","1","4","1","","2"
"20","15","2","19","2","4","1","3","1","3",""
"20","16","2","19","2","4","1","2","1","4",""
"20","17","2","10","2","5","1","1","1","1",""
"20","18","2","10","2","5","1","2","1","2",""
"20","19","2","10","2","5","1","3","1","3",""
"20","20","2","10","2","5","1","4","1","","4"
"20","21","2","16","2","6","1","3","1","1",""
"20","22","2","16","2","6","1","1","1","","2"
"20","23","2","16","2","6","1","2","1","3",""
"20","24","2","16","2","6","1","4","1","4",""
"20","25","4","1","3","7","1","4","1","","1"
"20","26","4","1","3","7","1","2","1","2",""
"20","27","4","1","3","7","1","1","1","3",""
"20","28","4","1","3","7","1","3","1","4",""
"20","29","4","2","3","8","1","4","1","","1"
"20","30","4","2","3","8","1","3","1","2",""
"20","31","4","2","3","8","1","1","1","3",""
"20","32","4","2","3","8","1","2","1","4",""
"20","33","4","6","3","9","1","3","1","1",""
"20","34","4","6","3","9","1","1","1","2",""
"20","35","4","6","3","9","1","4","1","","3"
"20","36","4","6","3","9","1","2","1","4",""
"20","37","3","3","4","10","1","3","1","1",""
"20","38","3","3","4","10","1","1","1","2",""
"20","39","3","3","4","10","1","2","1","3",""
"20","40","3","3","4","10","1","4","1","","4"
"20","41","3","6","4","11","1","1","1","1",""
"20","42","3","6","4","11","1","2","1","2",""
"20","43","3","6","4","11","1","4","1","","3"
"20","44","3","6","4","11","1","3","1","4",""
"20","45","3","5","4","12","1","1","1","1",""
"20","46","3","5","4","12","1","4","1","2",""
"20","47","3","5","4","12","1","3","1","3",""
"20","48","3","5","4","12","1","2","1","","4"
"20","49","1","1","5","13","1","3","1","1",""
"20","50","1","1","5","13","1","1","1","2",""
"20","51","1","1","5","13","1","4","1","","3"
"20","52","1","1","5","13","1","2","1","4",""
"20","53","1","6","5","14","1","4","1","","1"
"20","54","1","6","5","14","1","1","1","2",""
"20","55","1","6","5","14","1","2","1","3",""
"20","56","1","6","5","14","1","3","1","4",""
"20","57","1","2","5","15","1","2","1","1",""
"20","58","1","2","5","15","1","1","1","2",""
"20","59","1","2","5","15","1","4","1","","3"
"20","60","1","2","5","15","1","3","1","4",""
"21","1","3","7","1","1","1","2","1","1",""
"21","2","3","7","1","1","1","1","1","2",""
"21","3","3","7","1","1","1","4","1","","3"
"21","4","3","7","1","1","1","3","1","4",""
"21","5","3","1","1","2","1","3","1","1",""
"21","6","3","1","1","2","1","1","1","2",""
"21","7","3","1","1","2","1","2","1","3",""
"21","8","3","1","1","2","1","4","1","","4"
"21","9","3","5","1","3","1","1","1","1",""
"21","10","3","5","1","3","1","3","1","2",""
"21","11","3","5","1","3","1","4","1","3",""
"21","12","3","5","1","3","1","2","1","","4"
"21","13","1","4","2","4","1","4","1","","1"
"21","14","1","4","2","4","1","2","1","2",""
"21","15","1","4","2","4","1","3","1","3",""
"21","16","1","4","2","4","1","1","1","4",""
"21","17","1","3","2","5","1","4","1","","1"
"21","18","1","3","2","5","1","2","1","2",""
"21","19","1","3","2","5","1","3","1","3",""
"21","20","1","3","2","5","1","1","1","4",""
"21","21","1","8","2","6","1","4","1","","1"
"21","22","1","8","2","6","1","3","1","2",""
"21","23","1","8","2","6","1","2","1","3",""
"21","24","1","8","2","6","1","1","1","4",""
"21","25","5","1","3","7","1","4","1","","1"
"21","26","5","1","3","7","1","2","1","2",""
"21","27","5","1","3","7","1","3","1","3",""
"21","28","5","1","3","7","1","1","1","4",""
"21","29","4","6","4","8","1","2","1","1",""
"21","30","4","6","4","8","1","3","1","2",""
"21","31","4","6","4","8","1","4","1","","3"
"21","32","4","6","4","8","1","1","1","4",""
"21","33","4","5","4","9","1","1","1","1",""
"21","34","4","5","4","9","1","2","1","2",""
"21","35","4","5","4","9","1","3","1","3",""
"21","36","4","5","4","9","1","4","1","","4"
"21","37","4","1","4","10","1","4","1","","1"
"21","38","4","1","4","10","1","2","1","2",""
"21","39","4","1","4","10","1","3","1","3",""
"21","40","4","1","4","10","1","1","1","4",""
"21","41","2","20","5","11","1","1","1","1",""
"21","42","2","20","5","11","1","3","1","2",""
"21","43","2","20","5","11","1","4","1","","3"
"21","44","2","20","5","11","1","2","1","4",""
"21","45","2","12","5","12","1","3","1","1",""
"21","46","2","12","5","12","1","2","1","2",""
"21","47","2","12","5","12","1","1","1","3",""
"21","48","2","12","5","12","1","4","1","","4"
"21","49","2","13","5","13","1","2","1","","1"
"21","50","2","13","5","13","1","3","1","2",""
"21","51","2","13","5","13","1","4","1","3",""
"21","52","2","13","5","13","1","1","1","4",""
"21","53","2","9","5","14","1","1","1","1",""
"21","54","2","9","5","14","1","4","1","","2"
"21","55","2","9","5","14","1","3","1","3",""
"21","56","2","9","5","14","1","2","1","4",""
"21","57","2","11","5","15","1","2","1","1",""
"21","58","2","11","5","15","1","3","1","2",""
"21","59","2","11","5","15","1","1","1","3",""
"21","60","2","11","5","15","1","4","1","","4"
"22","1","4","5","1","1","1","3","1","1",""
"22","2","4","5","1","1","1","4","1","","2"
"22","3","4","5","1","1","1","2","1","3",""
"22","4","4","5","1","1","1","1","1","4",""
"22","5","4","2","1","2","1","1","1","1",""
"22","6","4","2","1","2","1","3","1","2",""
"22","7","4","2","1","2","1","4","1","","3"
"22","8","4","2","1","2","1","2","1","4",""
"22","9","4","7","1","3","1","1","1","1",""
"22","10","4","7","1","3","1","4","1","","2"
"22","11","4","7","1","3","1","2","1","3",""
"22","12","4","7","1","3","1","3","1","4",""
"22","13","3","4","2","4","1","3","1","1",""
"22","14","3","4","2","4","1","1","1","2",""
"22","15","3","4","2","4","1","2","1","3",""
"22","16","3","4","2","4","1","4","1","","4"
"22","17","3","5","2","5","1","1","1","1",""
"22","18","3","5","2","5","1","4","1","2",""
"22","19","3","5","2","5","1","2","1","","3"
"22","20","3","5","2","5","1","3","1","4",""
"22","21","3","1","2","6","1","4","1","","1"
"22","22","3","1","2","6","1","1","1","2",""
"22","23","3","1","2","6","1","2","1","3",""
"22","24","3","1","2","6","1","3","1","4",""
"22","25","1","7","3","7","1","3","1","1",""
"22","26","1","7","3","7","1","1","1","2",""
"22","27","1","7","3","7","1","2","1","3",""
"22","28","1","7","3","7","1","4","1","","4"
"22","29","1","1","3","8","1","3","1","1",""
"22","30","1","1","3","8","1","2","1","2",""
"22","31","1","1","3","8","1","1","1","3",""
"22","32","1","1","3","8","1","4","1","","4"
"22","33","1","3","3","9","1","1","1","1",""
"22","34","1","3","3","9","1","3","1","2",""
"22","35","1","3","3","9","1","4","1","","3"
"22","36","1","3","3","9","1","2","1","4",""
"22","37","5","1","4","10","1","3","1","1",""
"22","38","5","1","4","10","1","1","1","2",""
"22","39","5","1","4","10","1","2","1","3",""
"22","40","5","1","4","10","1","4","1","","4"
"22","41","2","17","5","11","1","4","1","","1"
"22","42","2","17","5","11","1","1","1","2",""
"22","43","2","17","5","11","1","2","1","3",""
"22","44","2","17","5","11","1","3","1","4",""
"22","45","2","1","5","12","1","3","1","1",""
"22","46","2","1","5","12","1","2","1","2",""
"22","47","2","1","5","12","1","1","1","3",""
"22","48","2","1","5","12","1","4","1","","4"
"22","49","2","3","5","13","1","1","1","1",""
"22","50","2","3","5","13","1","3","1","2",""
"22","51","2","3","5","13","1","4","1","3",""
"22","52","2","3","5","13","1","2","1","","4"
"22","53","2","16","5","14","1","3","1","1",""
"22","54","2","16","5","14","1","2","1","2",""
"22","55","2","16","5","14","1","1","1","","3"
"22","56","2","16","5","14","1","4","1","4",""
"22","57","2","5","5","15","1","1","1","1",""
"22","58","2","5","5","15","1","2","1","","2"
"22","59","2","5","5","15","1","4","1","3",""
"22","60","2","5","5","15","1","3","1","4",""
"23","1","1","2","1","1","1","2","1","1",""
"23","2","1","2","1","1","1","4","1","","2"
"23","3","1","2","1","1","1","1","1","3",""
"23","4","1","2","1","1","1","3","1","4",""
"23","5","1","7","1","2","1","1","1","1",""
"23","6","1","7","1","2","1","2","1","2",""
"23","7","1","7","1","2","1","4","1","","3"
"23","8","1","7","1","2","1","3","1","4",""
"23","9","1","6","1","3","1","1","1","1",""
"23","10","1","6","1","3","1","2","1","2",""
"23","11","1","6","1","3","1","3","1","3",""
"23","12","1","6","1","3","1","4","1","","4"
"23","13","2","1","2","4","1","4","1","","1"
"23","14","2","1","2","4","1","1","1","2",""
"23","15","2","1","2","4","1","3","1","3",""
"23","16","2","1","2","4","1","2","1","4",""
"23","17","2","19","2","5","1","3","1","1",""
"23","18","2","19","2","5","1","1","1","2",""
"23","19","2","19","2","5","1","4","1","","3"
"23","20","2","19","2","5","1","2","1","4",""
"23","21","2","15","2","6","1","3","1","1",""
"23","22","2","15","2","6","1","4","1","","2"
"23","23","2","15","2","6","1","1","1","3",""
"23","24","2","15","2","6","1","2","1","4",""
"23","25","2","4","2","7","1","4","1","1",""
"23","26","2","4","2","7","1","3","1","2",""
"23","27","2","4","2","7","1","1","1","","3"
"23","28","2","4","2","7","1","2","1","4",""
"23","29","2","17","2","8","1","1","1","1",""
"23","30","2","17","2","8","1","4","1","","2"
"23","31","2","17","2","8","1","2","1","3",""
"23","32","2","17","2","8","1","3","1","4",""
"23","33","5","1","3","9","1","3","1","1",""
"23","34","5","1","3","9","1","2","1","2",""
"23","35","5","1","3","9","1","4","1","","3"
"23","36","5","1","3","9","1","1","1","4",""
"23","37","3","4","4","10","1","1","1","1",""
"23","38","3","4","4","10","1","2","1","2",""
"23","39","3","4","4","10","1","4","1","","3"
"23","40","3","4","4","10","1","3","1","4",""
"23","41","3","6","4","11","1","2","1","1",""
"23","42","3","6","4","11","1","1","1","2",""
"23","43","3","6","4","11","1","3","1","3",""
"23","44","3","6","4","11","1","4","1","","4"
"23","45","3","2","4","12","1","2","1","1",""
"23","46","3","2","4","12","1","1","1","2",""
"23","47","3","2","4","12","1","4","1","","3"
"23","48","3","2","4","12","1","3","1","4",""
"23","49","4","6","5","13","1","3","1","1",""
"23","50","4","6","5","13","1","4","1","","2"
"23","51","4","6","5","13","1","2","1","3",""
"23","52","4","6","5","13","1","1","1","4",""
"23","53","4","3","5","14","1","3","1","1",""
"23","54","4","3","5","14","1","1","1","2",""
"23","55","4","3","5","14","1","4","1","","3"
"23","56","4","3","5","14","1","2","1","4",""
"23","57","4","1","5","15","1","2","1","1",""
"23","58","4","1","5","15","1","1","1","2",""
"23","59","4","1","5","15","1","3","1","3",""
"23","60","4","1","5","15","1","4","1","","4"
"24","1","5","1","1","1","1","3","1","1",""
"24","2","5","1","1","1","1","4","1","","2"
"24","3","5","1","1","1","1","2","1","3",""
"24","4","5","1","1","1","1","1","1","4",""
"24","5","2","11","2","2","1","4","1","","1"
"24","6","2","11","2","2","1","2","1","2",""
"24","7","2","11","2","2","1","1","1","3",""
"24","8","2","11","2","2","1","3","1","4",""
"24","9","2","7","2","3","1","1","1","1",""
"24","10","2","7","2","3","1","2","1","2",""
"24","11","2","7","2","3","1","3","1","3",""
"24","12","2","7","2","3","1","4","1","","4"
"24","13","2","6","2","4","1","2","1","1",""
"24","14","2","6","2","4","1","1","1","2",""
"24","15","2","6","2","4","1","3","1","3",""
"24","16","2","6","2","4","1","4","1","","4"
"24","17","2","15","2","5","1","2","1","1",""
"24","18","2","15","2","5","1","3","1","2",""
"24","19","2","15","2","5","1","4","1","","3"
"24","20","2","15","2","5","1","1","1","4",""
"24","21","2","3","2","6","1","2","1","","1"
"24","22","2","3","2","6","1","1","1","2",""
"24","23","2","3","2","6","1","3","1","3",""
"24","24","2","3","2","6","1","4","1","4",""
"24","25","1","7","3","7","1","4","1","","1"
"24","26","1","7","3","7","1","1","1","2",""
"24","27","1","7","3","7","1","3","1","3",""
"24","28","1","7","3","7","1","2","1","4",""
"24","29","1","8","3","8","1","1","1","1",""
"24","30","1","8","3","8","1","4","1","","2"
"24","31","1","8","3","8","1","3","1","3",""
"24","32","1","8","3","8","1","2","1","4",""
"24","33","1","3","3","9","1","3","1","1",""
"24","34","1","3","3","9","1","1","1","2",""
"24","35","1","3","3","9","1","2","1","3",""
"24","36","1","3","3","9","1","4","1","","4"
"24","37","4","3","4","10","1","2","1","1",""
"24","38","4","3","4","10","1","3","1","2",""
"24","39","4","3","4","10","1","1","1","3",""
"24","40","4","3","4","10","1","4","1","","4"
"24","41","4","5","4","11","1","2","1","1",""
"24","42","4","5","4","11","1","4","1","","2"
"24","43","4","5","4","11","1","1","1","3",""
"24","44","4","5","4","11","1","3","1","4",""
"24","45","4","7","4","12","1","4","1","","1"
"24","46","4","7","4","12","1","2","1","2",""
"24","47","4","7","4","12","1","1","1","3",""
"24","48","4","7","4","12","1","3","1","4",""
"24","49","3","2","5","13","1","2","1","1",""
"24","50","3","2","5","13","1","4","1","","2"
"24","51","3","2","5","13","1","1","1","3",""
"24","52","3","2","5","13","1","3","1","4",""
"24","53","3","6","5","14","1","3","1","1",""
"24","54","3","6","5","14","1","1","1","2",""
"24","55","3","6","5","14","1","4","1","","3"
"24","56","3","6","5","14","1","2","1","4",""
"24","57","3","4","5","15","1","3","1","1",""
"24","58","3","4","5","15","1","4","1","","2"
"24","59","3","4","5","15","1","1","1","3",""
"24","60","3","4","5","15","1","2","1","4",""
"25","1","1","1","1","1","1","4","1","","1"
"25","2","1","1","1","1","1","3","1","2",""
"25","3","1","1","1","1","1","1","1","3",""
"25","4","1","1","1","1","1","2","1","4",""
"25","5","1","3","1","2","1","2","1","1",""
"25","6","1","3","1","2","1","4","1","","2"
"25","7","1","3","1","2","1","1","1","3",""
"25","8","1","3","1","2","1","3","1","4",""
"25","9","1","6","1","3","1","3","1","1",""
"25","10","1","6","1","3","1","2","1","2",""
"25","11","1","6","1","3","1","1","1","3",""
"25","12","1","6","1","3","1","4","1","","4"
"25","13","2","18","2","4","1","4","1","","1"
"25","14","2","18","2","4","1","1","1","2",""
"25","15","2","18","2","4","1","3","1","3",""
"25","16","2","18","2","4","1","2","1","4",""
"25","17","2","2","2","5","1","4","1","","1"
"25","18","2","2","2","5","1","2","1","2",""
"25","19","2","2","2","5","1","3","1","3",""
"25","20","2","2","2","5","1","1","1","4",""
"25","21","2","4","2","6","1","3","1","1",""
"25","22","2","4","2","6","1","2","1","2",""
"25","23","2","4","2","6","1","1","1","","3"
"25","24","2","4","2","6","1","4","1","4",""
"25","25","2","8","2","7","1","4","1","1",""
"25","26","2","8","2","7","1","1","1","2",""
"25","27","2","8","2","7","1","3","1","","3"
"25","28","2","8","2","7","1","2","1","4",""
"25","29","2","16","2","8","1","4","1","1",""
"25","30","2","16","2","8","1","3","1","2",""
"25","31","2","16","2","8","1","2","1","3",""
"25","32","2","16","2","8","1","1","1","","4"
"25","33","5","1","3","9","1","4","1","","1"
"25","34","5","1","3","9","1","2","1","2",""
"25","35","5","1","3","9","1","3","1","3",""
"25","36","5","1","3","9","1","1","1","4",""
"25","37","3","4","4","10","1","2","1","1",""
"25","38","3","4","4","10","1","1","1","2",""
"25","39","3","4","4","10","1","3","1","3",""
"25","40","3","4","4","10","1","4","1","","4"
"25","41","3","2","4","11","1","1","1","1",""
"25","42","3","2","4","11","1","2","1","2",""
"25","43","3","2","4","11","1","3","1","3",""
"25","44","3","2","4","11","1","4","1","","4"
"25","45","3","5","4","12","1","4","1","1",""
"25","46","3","5","4","12","1","3","1","2",""
"25","47","3","5","4","12","1","2","1","","3"
"25","48","3","5","4","12","1","1","1","4",""
"25","49","4","4","5","13","1","4","1","1",""
"25","50","4","4","5","13","1","1","1","2",""
"25","51","4","4","5","13","1","2","1","3",""
"25","52","4","4","5","13","1","3","1","","4"
"25","53","4","2","5","14","1","2","1","1",""
"25","54","4","2","5","14","1","1","1","2",""
"25","55","4","2","5","14","1","4","1","","3"
"25","56","4","2","5","14","1","3","1","4",""
"25","57","4","3","5","15","1","1","1","1",""
"25","58","4","3","5","15","1","2","1","2",""
"25","59","4","3","5","15","1","3","1","3",""
"25","60","4","3","5","15","1","4","1","","4"
"26","1","3","2","1","1","1","2","1","1",""
"26","2","3","2","1","1","1","1","1","2",""
"26","3","3","2","1","1","1","3","1","3",""
"26","4","3","2","1","1","1","4","1","","4"
"26","5","3","3","1","2","1","4","1","","1"
"26","6","3","3","1","2","1","2","1","2",""
"26","7","3","3","1","2","1","3","1","3",""
"26","8","3","3","1","2","1","1","1","4",""
"26","9","3","4","1","3","1","4","1","","1"
"26","10","3","4","1","3","1","3","1","2",""
"26","11","3","4","1","3","1","2","1","3",""
"26","12","3","4","1","3","1","1","1","4",""
"26","13","1","2","2","4","1","2","1","1",""
"26","14","1","2","2","4","1","1","1","2",""
"26","15","1","2","2","4","1","3","1","3",""
"26","16","1","2","2","4","1","4","1","","4"
"26","17","1","6","2","5","1","3","1","1",""
"26","18","1","6","2","5","1","4","1","","2"
"26","19","1","6","2","5","1","1","1","3",""
"26","20","1","6","2","5","1","2","1","4",""
"26","21","1","8","2","6","1","1","1","1",""
"26","22","1","8","2","6","1","3","1","2",""
"26","23","1","8","2","6","1","4","1","","3"
"26","24","1","8","2","6","1","2","1","4",""
"26","25","4","7","3","7","1","3","1","1",""
"26","26","4","7","3","7","1","1","1","2",""
"26","27","4","7","3","7","1","2","1","3",""
"26","28","4","7","3","7","1","4","1","","4"
"26","29","4","3","3","8","1","2","1","1",""
"26","30","4","3","3","8","1","1","1","2",""
"26","31","4","3","3","8","1","4","1","","3"
"26","32","4","3","3","8","1","3","1","4",""
"26","33","4","5","3","9","1","1","1","1",""
"26","34","4","5","3","9","1","2","1","2",""
"26","35","4","5","3","9","1","4","1","","3"
"26","36","4","5","3","9","1","3","1","4",""
"26","37","5","1","4","10","1","4","1","","1"
"26","38","5","1","4","10","1","2","1","2",""
"26","39","5","1","4","10","1","1","1","3",""
"26","40","5","1","4","10","1","3","1","4",""
"26","41","2","12","5","11","1","2","1","1",""
"26","42","2","12","5","11","1","1","1","2",""
"26","43","2","12","5","11","1","3","1","3",""
"26","44","2","12","5","11","1","4","1","","4"
"26","45","2","16","5","12","1","4","1","1",""
"26","46","2","16","5","12","1","2","1","2",""
"26","47","2","16","5","12","1","1","1","","3"
"26","48","2","16","5","12","1","3","1","4",""
"26","49","2","17","5","13","1","2","1","1",""
"26","50","2","17","5","13","1","1","1","2",""
"26","51","2","17","5","13","1","3","1","3",""
"26","52","2","17","5","13","1","4","1","","4"
"26","53","2","14","5","14","1","1","1","1",""
"26","54","2","14","5","14","1","3","1","2",""
"26","55","2","14","5","14","1","4","1","","3"
"26","56","2","14","5","14","1","2","1","4",""
"26","57","2","2","5","15","1","4","1","","1"
"26","58","2","2","5","15","1","3","1","2",""
"26","59","2","2","5","15","1","1","1","3",""
"26","60","2","2","5","15","1","2","1","4",""
"27","1","3","3","1","1","1","4","1","","1"
"27","2","3","3","1","1","1","3","1","2",""
"27","3","3","3","1","1","1","2","1","3",""
"27","4","3","3","1","1","1","1","1","4",""
"27","5","3","5","1","2","1","4","1","1",""
"27","6","3","5","1","2","1","1","1","2",""
"27","7","3","5","1","2","1","2","1","","3"
"27","8","3","5","1","2","1","3","1","4",""
"27","9","3","1","1","3","1","2","1","1",""
"27","10","3","1","1","3","1","4","1","","2"
"27","11","3","1","1","3","1","1","1","3",""
"27","12","3","1","1","3","1","3","1","4",""
"27","13","4","1","2","4","1","3","1","1",""
"27","14","4","1","2","4","1","2","1","2",""
"27","15","4","1","2","4","1","1","1","3",""
"27","16","4","1","2","4","1","4","1","","4"
"27","17","4","5","2","5","1","3","1","1",""
"27","18","4","5","2","5","1","4","1","","2"
"27","19","4","5","2","5","1","2","1","3",""
"27","20","4","5","2","5","1","1","1","4",""
"27","21","4","4","2","6","1","1","1","1",""
"27","22","4","4","2","6","1","3","1","","2"
"27","23","4","4","2","6","1","4","1","3",""
"27","24","4","4","2","6","1","2","1","4",""
"27","25","5","1","3","7","1","1","1","1",""
"27","26","5","1","3","7","1","3","1","2",""
"27","27","5","1","3","7","1","4","1","","3"
"27","28","5","1","3","7","1","2","1","4",""
"27","29","1","4","4","8","1","2","1","1",""
"27","30","1","4","4","8","1","4","1","","2"
"27","31","1","4","4","8","1","1","1","3",""
"27","32","1","4","4","8","1","3","1","4",""
"27","33","1","5","4","9","1","1","1","1",""
"27","34","1","5","4","9","1","2","1","2",""
"27","35","1","5","4","9","1","3","1","3",""
"27","36","1","5","4","9","1","4","1","","4"
"27","37","1","3","4","10","1","2","1","1",""
"27","38","1","3","4","10","1","3","1","2",""
"27","39","1","3","4","10","1","4","1","","3"
"27","40","1","3","4","10","1","1","1","4",""
"27","41","2","8","5","11","1","2","1","1",""
"27","42","2","8","5","11","1","4","1","2",""
"27","43","2","8","5","11","1","1","1","3",""
"27","44","2","8","5","11","1","3","1","","4"
"27","45","2","9","5","12","1","1","1","1",""
"27","46","2","9","5","12","1","2","1","2",""
"27","47","2","9","5","12","1","3","1","3",""
"27","48","2","9","5","12","1","4","1","","4"
"27","49","2","19","5","13","1","1","1","1",""
"27","50","2","19","5","13","1","4","1","","2"
"27","51","2","19","5","13","1","2","1","3",""
"27","52","2","19","5","13","1","3","1","4",""
"27","53","2","3","5","14","1","2","1","","1"
"27","54","2","3","5","14","1","3","1","2",""
"27","55","2","3","5","14","1","4","1","3",""
"27","56","2","3","5","14","1","1","1","4",""
"27","57","2","16","5","15","1","4","1","1",""
"27","58","2","16","5","15","1","2","1","2",""
"27","59","2","16","5","15","1","3","1","3",""
"27","60","2","16","5","15","1","1","1","","4"
"28","1","1","5","1","1","1","4","1","","1"
"28","2","1","5","1","1","1","2","1","2",""
"28","3","1","5","1","1","1","1","1","3",""
"28","4","1","5","1","1","1","3","1","4",""
"28","5","1","1","1","2","1","4","1","","1"
"28","6","1","1","1","2","1","3","1","2",""
"28","7","1","1","1","2","1","2","1","3",""
"28","8","1","1","1","2","1","1","1","4",""
"28","9","1","3","1","3","1","1","1","1",""
"28","10","1","3","1","3","1","3","1","2",""
"28","11","1","3","1","3","1","2","1","3",""
"28","12","1","3","1","3","1","4","1","","4"
"28","13","5","1","2","4","1","4","1","","1"
"28","14","5","1","2","4","1","3","1","2",""
"28","15","5","1","2","4","1","2","1","3",""
"28","16","5","1","2","4","1","1","1","4",""
"28","17","3","6","3","5","1","1","1","1",""
"28","18","3","6","3","5","1","4","1","","2"
"28","19","3","6","3","5","1","3","1","3",""
"28","20","3","6","3","5","1","2","1","4",""
"28","21","3","2","3","6","1","4","1","","1"
"28","22","3","2","3","6","1","3","1","2",""
"28","23","3","2","3","6","1","1","1","3",""
"28","24","3","2","3","6","1","2","1","4",""
"28","25","3","3","3","7","1","4","1","","1"
"28","26","3","3","3","7","1","3","1","2",""
"28","27","3","3","3","7","1","2","1","3",""
"28","28","3","3","3","7","1","1","1","4",""
"28","29","2","14","4","8","1","2","1","1",""
"28","30","2","14","4","8","1","1","1","2",""
"28","31","2","14","4","8","1","4","1","","3"
"28","32","2","14","4","8","1","3","1","4",""
"28","33","2","9","4","9","1","2","1","1",""
"28","34","2","9","4","9","1","3","1","2",""
"28","35","2","9","4","9","1","4","1","","3"
