25      , 0303  0202  0303  0203  0202  0303  0202  0303  0202  0203  0202  0303  0303  0203
26      , 0303  0202  0203  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
27      , 0303  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
28      , 0303  0202  0202  0203  0202  0303  0202  0303  0202  0202  0202  0203  0303  0202
29      , 0303  0202  0000  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
30      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0203  0303  0202
31      , 0303  0202  0203  0202  0202  0303  0202  0303  0202  0203  0202  0303  0303  0202
32      , 0303  0202  0203  0202  0202  0303  0202  0303  0202  0202  0202  0203  0303  0202
33      , 0303  0202  0303  0202  0202  0303  0202  0304  0202  0203  0202  0303  0303  0203
34      , 0303  0202  0203  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0202
35      , 0303  0202  0202  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0303
36      , 0303  0202  0203  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
37      , 0303  0202  0203  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
38      , 0303  0202  0303  0203  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
39      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0203  0202  0303  0303  0203
40      , 0303  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
41      , 0303  0202  0202  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0202
42      , 0303  0202  0203  0203  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
43      , 0303  0202  0000  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0202
44      , 0303  0202  0203  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0202
45      , 0203  0202  0202  0202  0202  0303  0202  0303  0202  0202  0202  0203  0303  0203
46      , 0303  0202  0203  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
47      , 0303  0202  0202  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0303
48      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
49      , 0303  0102  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0303
50      , 0303  0202  0203  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
51      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
950 0, 0303  0202  0303  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0202
Pop
01      , 0303  0202  0203  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
02      , 0303  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
03      , 0303  0202  0203  0203  0202  0303  0202  0304  0202  0202  0202  0303  0303  0202
04      , 0303  0202  0202  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
05      , 0303  0202  0303  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0202
06      , 0303  0202  0203  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
07      , 0303  0202  0203  0203  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
08      , 0303  0202  0203  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
09      , 0203  0202  0303  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
10      , 0303  0202  0203  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
11      , 0303  0202  0303  0303  0202  0303  0202  0303  0202  0202  0202  0303  0303  0202
12      , 0303  0202  0303  0203  0202  0303  0202  0304  0202  0202  0202  0303  0303  0303
13      , 0303  0202  0203  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
14      , 0303  0202  0303  0203  0202  0303  0202  0304  0202  0202  0202  0303  0303  0303
15      , 0303  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0202
16      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
17      , 0303  0202  0303  0203  0202  0303  0202  0304  0202  0202  0202  0303  0303  0303
18      , 0303  0202  0202  0203  0202  0303  0202  0404  0202  0202  0202  0303  0303  0203
19      , 0303  0202  0203  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0303
20      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0202
21      , 0303  0202  0203  0202  0202  0303  0202  0303  0202  0203  0202  0303  0303  0202
22      , 0203  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0202
23      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
24      , 0203  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0303
25      , 0303  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
26      , 0303  0202  0303  0203  0202  0303  0202  0404  0202  0202  0202  0303  0303  0202
27      , 0303  0202  0303  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
28      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0203  0202  0303  0303  0303
29      , 0303  0202  0203  0203  0202  0303  0202  0304  0202  0203  0202  0203  0303  0203
30      , 0303  0202  0303  0203  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
31      , 0203  0202  0303  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
32      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
33      , 0303  0202  0303  0202  0202  0303  0202  0404  0202  0202  0202  0303  0303  0303
34      , 0303  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0303
35      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
36      , 0303  0202  0303  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
37      , 0303  0202  0303  0303  0202  0303  0202  0304  0202  0202  0202  0303  0303  0202
38      , 0303  0202  0202  0203  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
39      , 0303  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
40      , 0303  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
41      , 0303  0202  0303  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
42      , 0303  0202  0203  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0303
43      , 0303  0202  0303  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0202
44      , 0303  0202  0303  0203  0202  0303  0202  0303  0202  0203  0202  0303  0303  0203
45      , 0303  0202  0203  0203  0202  0303  0202  0304  0202  0202  0202  0303  0303  0202
46      , 0303  0202  0202  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
47      , 0303  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
1000 0, 0303  0202  0202  0202  0202  0303  0202  0303  0202  0202  0202  0203  0303  0303
Pop
01      , 0303  0202  0303  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
02      , 0303  0202  0303  0202  0202  0303  0202  0404  0202  0202  0202  0303  0303  0203
03      , 0303  0202  0303  0203  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
04      , 0303  0202  0203  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
05      , 0303  0202  0000  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0202
06      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0202
07      , 0303  0202  0203  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
08      , 0303  0202  0203  0202  0202  0303  0202  0304  0202  0203  0202  0303  0303  0202
09      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
10      , 0303  0202  0303  0203  0202  0303  0202  0303  0202  0202  0203  0000  0303  0303
11      , 0303  0202  0303  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
12      , 0303  0202  0203  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0202
13      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
14      , 0303  0202  0303  0303  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
15      , 0203  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0303
16      , 0203  0202  0303  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0202
17      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0202
18      , 0303  0202  0000  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
19      , 0203  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0203  0303  0303
20      , 0303  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
21      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
22      , 0303  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0303
23      , 0303  0202  0303  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
24      , 0303  0202  0203  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0202
25      , 0303  0202  0303  0203  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
26      , 0303  0202  0303  0203  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
27      , 0303  0202  0202  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
28      , 0303  0202  0303  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0202
29      , 0303  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0202
30      , 0203  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0202
31      , 0303  0202  0303  0203  0202  0303  0202  0404  0202  0202  0202  0303  0303  0202
32      , 0303  0202  0303  0303  0202  0303  0202  0304  0202  0202  0202  0303  0303  0202
33      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
34      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
35      , 0303  0202  0303  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0202
36      , 0203  0202  0203  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
37      , 0303  0202  0203  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
38      , 0303  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0303
39      , 0303  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
40      , 0203  0202  0303  0203  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
41      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
42      , 0303  0102  0303  0303  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
43      , 0203  0202  0202  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
44      , 0303  0202  0203  0202  0202  0303  0202  0303  0202  0202  0202  0203  0303  0202
45      , 0303  0202  0203  0202  0202  0303  0202  0404  0202  0202  0202  0303  0303  0203
46      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0203  0202  0303  0303  0203
47      , 0303  0202  0203  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
1100 0, 0303  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
Pop
01      , 0303  0202  0203  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0202
02      , 0303  0202  0303  0202  0202  0303  0202  0404  0202  0202  0202  0303  0303  0303
03      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
04      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
05      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0202
06      , 0303  0202  0303  0203  0202  0303  0202  0304  0202  0202  0202  0303  0303  0202
07      , 0303  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
08      , 0303  0102  0202  0203  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
09      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
10      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
11      , 0303  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0303
12      , 0303  0202  0303  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
13      , 0303  0202  0303  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
14      , 0203  0202  0000  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
15      , 0303  0202  0203  0203  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
16      , 0303  0202  0303  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
17      , 0303  0202  0303  0203  0202  0303  0202  0304  0202  0202  0202  0203  0303  0203
18      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
19      , 0303  0202  0303  0203  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
20      , 0303  0202  0203  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
21      , 0303  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0202
22      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
23      , 0303  0202  0203  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
24      , 0303  0202  0303  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
25      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
26      , 0303  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0303
27      , 0303  0202  0303  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
28      , 0303  0202  0203  0203  0202  0303  0202  0304  0202  0202  0202  0303  0303  0202
29      , 0203  0202  0202  0203  0202  0303  0202  0304  0202  0202  0202  0303  0303  0303
30      , 0303  0202  0203  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0202
31      , 0303  0202  0303  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
32      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0203  0303  0203
33      , 0303  0202  0203  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
34      , 0303  0202  0203  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
35      , 0303  0202  0203  0202  0202  0303  0202  0303  0202  0202  0202  0203  0303  0203
36      , 0303  0202  0203  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
37      , 0303  0202  0202  0202  0202  0303  0202  0404  0202  0202  0202  0303  0303  0202
38      , 0303  0202  0203  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
39      , 0303  0202  0203  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0202
40      , 0303  0202  0203  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
41      , 0303  0202  0303  0202  0202  0303  0202  0404  0202  0202  0202  0303  0303  0203
42      , 0303  0202  0203  0202  0202  0303  0202  0404  0202  0202  0202  0303  0303  0203
43      , 0303  0202  0203  0202  0202  0303  0202  0304  0202  0202  0202  0202  0303  0203
44      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
45      , 0303  0202  0203  0203  0202  0303  0202  0404  0202  0202  0202  0203  0303  0203
46      , 0303  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
47      , 0303  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0303
1150 0, 0303  0202  0303  0203  0202  0303  0202  0404  0202  0202  0202  0303  0303  0203
Pop
01      , 0303  0202  0303  0203  0202  0303  0202  0404  0202  0202  0202  0303  0303  0202
02      , 0203  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
03      , 0203  0202  0000  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
04      , 0203  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0202
05      , 0303  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
06      , 0303  0202  0303  0203  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
07      , 0303  0202  0303  0202  0202  0303  0202  0404  0202  0202  0202  0303  0303  0203
08      , 0303  0202  0203  0202  0202  0303  0202  0303  0202  0203  0202  0203  0303  0203
09      , 0303  0202  0203  0203  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
10      , 0303  0202  0303  0203  0202  0303  0202  0303  0202  0202  0202  0203  0303  0203
11      , 0303  0202  0203  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0202
12      , 0303  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0202
13      , 0203  0202  0303  0203  0202  0303  0202  0304  0202  0202  0202  0303  0303  0202
14      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0203  0303  0000
15      , 0203  0202  0000  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0202
16      , 0303  0202  0203  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0202
17      , 0303  0202  0303  0203  0202  0303  0202  0304  0202  0202  0202  0303  0303  0303
18      , 0303  0102  0203  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0303
19      , 0303  0202  0203  0202  0202  0303  0202  0304  0202  0202  0202  0203  0303  0303
20      , 0303  0202  0303  0303  0202  0303  0202  0303  0202  0202  0202  0303  0303  0202
21      , 0203  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0203  0303  0203
22      , 0303  0202  0303  0203  0202  0303  0202  0304  0202  0202  0202  0303  0303  0303
23      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
24      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
25      , 0303  0202  0202  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
26      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
27      , 0303  0202  0202  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
28      , 0303  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0303
29      , 0303  0202  0203  0202  0202  0303  0202  0303  0202  0203  0202  0303  0303  0203
30      , 0303  0202  0203  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0202
31      , 0303  0202  0203  0203  0202  0303  0202  0404  0202  0202  0202  0303  0303  0203
32      , 0203  0202  0000  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
33      , 0303  0202  0203  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0303
34      , 0303  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
35      , 0303  0202  0303  0203  0202  0303  0202  0304  0202  0203  0202  0303  0303  0303
36      , 0303  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0203  0303  0303
37      , 0303  0202  0203  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
38      , 0303  0202  0303  0203  0202  0303  0202  0404  0202  0202  0202  0303  0303  0303
39      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
40      , 0303  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
41      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
42      , 0303  0202  0303  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
43      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0203  0303  0203
44      , 0203  0202  0303  0203  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
45      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
46      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
47      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0202
48      , 0303  0202  0303  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
49      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0202
50      , 0303  0202  0303  0203  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
51      , 0203  0202  0202  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
1250 0, 0303  0202  0203  0203  0202  0303  0202  0404  0202  0202  0202  0303  0303  0203
Pop
01      , 0303  0202  0203  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
02      , 0203  0202  0303  0202  0202  0303  0202  0304  0202  0203  0202  0303  0303  0303
03      , 0203  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
04      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0203  0202  0303  0303  0203
05      , 0303  0202  0203  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
06      , 0303  0202  0000  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
07      , 0303  0202  0000  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
08      , 0303  0202  0203  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
09      , 0303  0202  0303  0202  0202  0303  0202  0404  0202  0202  0202  0303  0303  0203
10      , 0303  0202  0203  0203  0202  0303  0202  0303  0202  0202  0202  0203  0303  0202
11      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0202
12      , 0203  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0202
13      , 0303  0202  0202  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
14      , 0303  0202  0203  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0303
15      , 0303  0202  0203  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
16      , 0303  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
17      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0202
18      , 0303  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
19      , 0303  0202  0203  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
20      , 0303  0202  0202  0202  0202  0303  0202  0304  0202  0202  0202  0203  0303  0303
21      , 0303  0202  0203  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0202
22      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0202
23      , 0303  0202  0303  0203  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
24      , 0303  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0202
25      , 0303  0202  0303  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
26      , 0303  0202  0202  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0202
27      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0203  0202  0303  0303  0203
28      , 0303  0202  0202  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
29      , 0303  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
30      , 0303  0202  0303  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0000
31      , 0303  0202  0203  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0202
32      , 0303  0202  0203  0202  0202  0303  0202  0303  0202  0202  0202  0203  0303  0203
33      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0203  0000  0303  0203
34      , 0303  0202  0202  0203  0202  0303  0202  0304  0202  0203  0202  0303  0303  0203
35      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
36      , 0303  0202  0000  0203  0202  0303  0202  0304  0202  0202  0202  0303  0303  0202
37      , 0303  0202  0203  0203  0202  0303  0202  0303  0202  0203  0202  0303  0303  0303
38      , 0303  0202  0303  0202  0202  0303  0202  0404  0202  0202  0202  0303  0303  0202
39      , 0303  0202  0203  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0202
40      , 0303  0202  0303  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
41      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
42      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
43      , 0303  0202  0303  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
44      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0203  0303  0303
45      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
46      , 0303  0202  0203  0203  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
47      , 0303  0202  0203  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0303
48      , 0303  0202  0303  0303  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
49      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
50      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
51      , 0203  0202  0203  0203  0202  0303  0202  0304  0202  0202  0202  0303  0303  0303
1300 0, 0203  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
Pop
01      , 0303  0202  0203  0203  0202  0303  0202  0304  0202  0202  0202  0303  0303  0202
02      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0202
03      , 0303  0202  0202  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0202
04      , 0303  0202  0203  0203  0202  0303  0202  0303  0202  0202  0202  0203  0303  0203
05      , 0303  0202  0202  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
06      , 0303  0202  0202  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0202
07      , 0303  0202  0303  0202  0202  0303  0202  0404  0202  0202  0202  0303  0303  0203
08      , 0303  0202  0303  0203  0202  0303  0202  0304  0202  0202  0202  0303  0303  0303
09      , 0303  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0202
10      , 0303  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0203  0303  0203
11      , 0303  0202  0303  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
12      , 0303  0202  0203  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0202
13      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
14      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
15      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
16      , 0303  0202  0303  0203  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
17      , 0303  0202  0303  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
18      , 0303  0202  0303  0203  0202  0303  0202  0304  0202  0202  0202  0303  0303  0202
19      , 0203  0202  0203  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
20      , 0303  0202  0303  0202  0202  0303  0202  0404  0202  0202  0202  0303  0303  0303
21      , 0203  0202  0203  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
22      , 0303  0202  0202  0203  0202  0303  0202  0303  0202  0202  0202  0303  0303  0303
23      , 0303  0202  0203  0303  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
24      , 0203  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
25      , 0203  0202  0203  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0202
26      , 0203  0202  0303  0202  0202  0303  0202  0304  0202  0202  0202  0303  0303  0203
27      , 0303  0202  0303  0202  0202  0303  0202  0303  0202  0202  0202  0303  0303  0203
